id,price_doc
30762,6860591.5
30763,11488563.0
30764,6224494.5
30765,5623801.5
30766,3750913.75
30767,9301894.0
30768,4579170.0
30769,6472209.0
30770,6268786.5
30771,3146715.75
30772,7583048.0
30773,7806632.5
30774,5935541.0
30775,10033584.0
30776,5531862.5
30777,6321237.5
30778,9043761.0
30779,6084416.5
30780,7485195.5
30781,6449067.0
30782,4958223.5
30783,5634544.0
30784,3695713.5
30785,5317495.5
30786,4533095.0
30787,6588297.5
30788,5684664.0
30789,6959239.5
30790,6212052.5
30791,10271484.0
30792,7136785.5
30793,10214242.0
30794,12430465.0
30795,9882927.0
30796,10002362.0
30797,14376065.0
30798,2872098.75
30799,9581310.0
30800,13312231.0
30801,6724650.0
30802,17054588.0
30803,2655846.75
30804,3680757.75
30805,13738658.0
30806,7029236.5
30807,5986740.0
30808,10563149.0
30809,5358756.5
30810,10566736.0
30811,4298418.5
30812,5401110.0
30813,4995582.0
30814,2821663.75
30815,3456248.5
30816,7735228.5
30817,2066332.75
30818,7343961.5
30819,7327780.0
30820,4897963.5
30821,21448320.0
30822,8446828.0
30823,6705719.5
30824,3855911.5
30825,5303305.0
30826,9125198.0
30827,5487986.5
30828,5605029.5
30829,5550559.0
30830,9287091.0
30831,5994338.0
30832,5672906.5
30833,5184961.5
30834,4296250.5
30835,6950338.5
30836,6744335.0
30837,5531535.5
30838,4198962.0
30839,5149152.5
30840,10761036.0
30841,10255628.0
30842,6859682.5
30843,4750135.5
30844,7137255.0
30845,8305537.5
30846,4581441.5
30847,5322960.0
30848,8093534.0
30849,4588420.0
30850,4133953.5
30851,5128065.0
30852,5656456.5
30853,4150703.25
30854,5737817.5
30855,7216760.5
30856,7558197.0
30857,2452733.75
30858,4578314.0
30859,5951962.5
30860,5723640.5
30861,8315737.5
30862,6366855.5
30863,6035967.5
30864,6009598.0
30865,9733605.0
30866,6911473.0
30867,5502849.5
30868,7920416.5
30869,5364672.5
30870,4410486.0
30871,7854755.5
30872,5092177.5
30873,3686002.25
30874,4551037.0
30875,5757473.5
30876,5093882.5
30877,9418958.0
30878,5844171.0
30879,11143085.0
30880,6788453.5
30881,2049505.625
30882,8760541.0
30883,3075974.75
30884,5895279.0
30885,4749768.5
30886,7752894.0
30887,5430141.0
30888,4447613.5
30889,4709216.0
30890,6965142.0
30891,3820249.5
30892,3854646.5
30893,4676808.0
30894,5536655.0
30895,4372108.5
30896,6109832.5
30897,7175809.5
30898,6917625.5
30899,6691869.5
30900,3192896.75
30901,6457135.5
30902,2112498.0
30903,6759931.0
30904,7630185.5
30905,5883882.5
30906,5939153.5
30907,11763070.0
30908,4261118.0
30909,12712266.0
30910,7262902.5
30911,4151768.25
30912,6502816.0
30913,14604572.0
30914,5464980.0
30915,7692766.0
30916,5896679.0
30917,7810713.0
30918,6459710.0
30919,4511126.5
30920,4824226.0
30921,4111617.0
30922,5904596.5
30923,3500453.0
30924,5230828.0
30925,15200407.0
30926,6498891.5
30927,7373042.5
30928,4581791.0
30929,5231686.5
30930,10169163.0
30931,11065399.0
30932,4539424.5
30933,5000567.5
30934,11638628.0
30935,6866967.5
30936,7009649.0
30937,8386875.5
30938,4140258.5
30939,8996311.0
30940,6453207.5
30941,6510094.5
30942,3623050.0
30943,6508220.0
30944,5380833.0
30945,3813024.5
30946,12216036.0
30947,6571461.5
30948,7791734.0
30949,6540400.5
30950,5897635.0
30951,16952332.0
30952,7772734.5
30953,9597662.0
30954,5153736.0
30955,6368629.0
30956,6974394.5
30957,5527485.5
30958,26388428.0
30959,7741501.5
30960,7370181.5
30961,7727413.0
30962,10640150.0
30963,3765939.25
30964,4105888.25
30965,7070874.5
30966,12465105.0
30967,9903684.0
30968,3282136.5
30969,3469981.0
30970,6438080.0
30971,10618660.0
30972,3419942.25
30973,5268843.5
30974,5248307.0
30975,6456895.0
30976,5417220.5
30977,6413145.5
30978,7688754.0
30979,3346382.5
30980,7227167.0
30981,6201061.0
30982,6894488.0
30983,3753662.0
30984,5895279.0
30985,3840713.75
30986,9677514.0
30987,8319712.0
30988,6122127.5
30989,7303619.0
30990,12198108.0
30991,6476198.0
30992,2829699.5
30993,6889677.0
30994,4746010.5
30995,5947525.5
30996,5888182.0
30997,7408001.5
30998,5886548.5
30999,6560096.5
31000,7646408.0
31001,6798405.0
31002,8791751.0
31003,8303898.0
31004,4191296.25
31005,2935893.75
31006,7067975.5
31007,5334027.5
31008,5403165.5
31009,6168961.5
31010,6286309.5
31011,4363657.0
31012,6111971.5
31013,7399380.0
31014,9332122.0
31015,7694387.5
31016,4333495.0
31017,9496853.0
31018,5062867.5
31019,4341901.0
31020,6657127.5
31021,11766032.0
31022,19617472.0
31023,9731767.0
31024,4806330.5
31025,6459457.5
31026,5647040.5
31027,4571612.5
31028,3538072.75
31029,7456319.0
31030,6767007.0
31031,8223443.0
31032,9650437.0
31033,7871230.0
31034,6688781.0
31035,10060220.0
31036,6029702.5
31037,25848628.0
31038,4378288.0
31039,8344535.5
31040,6141068.0
31041,4249714.0
31042,3741150.0
31043,6001001.5
31044,8446216.0
31045,6859787.0
31046,13828597.0
31047,7857340.5
31048,5929583.5
31049,4980032.0
31050,7717809.0
31051,6714256.0
31052,3870973.5
31053,16017086.0
31054,6502177.5
31055,5754652.0
31056,11884988.0
31057,5516695.0
31058,7701685.0
31059,3016848.25
31060,7216327.0
31061,6908046.0
31062,7087448.5
31063,3563646.5
31064,5257169.0
31065,8959460.0
31066,4691438.0
31067,7569825.0
31068,4330772.5
31069,4553012.0
31070,5054449.0
31071,3311865.25
31072,7849783.0
31073,2049505.625
31074,6965786.5
31075,6836876.0
31076,6355135.5
31077,5821625.5
31078,4383836.5
31079,5470810.0
31080,6385597.0
31081,2889475.75
31082,10480266.0
31083,5394125.0
31084,9486570.0
31085,12100020.0
31086,3981845.0
31087,4914888.0
31088,7152368.0
31089,6127945.5
31090,36184468.0
31091,3285531.25
31092,7063474.0
31093,6409923.0
31094,5951985.0
31095,4972913.0
31096,19965052.0
31097,8558411.0
31098,10337246.0
31099,17920572.0
31100,4590726.5
31101,4045186.5
31102,5816775.0
31103,11066370.0
31104,5182351.5
31105,7831411.0
31106,4365326.0
31107,7173175.5
31108,5424903.0
31109,5905920.0
31110,9460622.0
31111,9762033.0
31112,5727774.0
31113,3662350.5
31114,4565904.5
31115,5847204.0
31116,5784331.0
31117,6130202.0
31118,3897273.25
31119,2909209.5
31120,5388104.5
31121,6463025.0
31122,5658501.5
31123,5044471.0
31124,5375524.5
31125,12137952.0
31126,18710376.0
31127,6044695.0
31128,5893637.5
31129,5695929.5
31130,12607205.0
31131,7228890.5
31132,8230331.5
31133,9870155.0
31134,6129149.5
31135,9255826.0
31136,8186080.5
31137,4548928.0
31138,6630541.5
31139,3835304.0
31140,6456938.5
31141,7038936.5
31142,9699467.0
31143,4804492.5
31144,3861663.25
31145,5652595.5
31146,5039710.5
31147,11769713.0
31148,6355966.0
31149,2138394.5
31150,8211539.0
31151,3474259.25
31152,8060865.5
31153,5562052.5
31154,14167553.0
31155,5687407.5
31156,7070119.5
31157,4258193.0
31158,8849373.0
31159,6477637.0
31160,5300989.0
31161,3444517.75
31162,4612286.5
31163,5353633.0
31164,6144049.5
31165,6406629.0
31166,5839485.5
31167,6546884.5
31168,9916576.0
31169,6508462.0
31170,5544734.0
31171,10932020.0
31172,5734278.0
31173,9581676.0
31174,8389779.0
31175,18027876.0
31176,5216784.5
31177,8143061.0
31178,4301342.0
31179,4294087.5
31180,4377115.0
31181,8894961.0
31182,5724612.5
31183,8123568.5
31184,5112771.0
31185,4196852.0
31186,8009852.5
31187,3719410.5
31188,5044957.0
31189,5166141.5
31190,7107626.5
31191,12223122.0
31192,3963731.0
31193,5669147.5
31194,9563381.0
31195,7833181.5
31196,4866057.0
31197,15107164.0
31198,6024724.5
31199,6442293.0
31200,10842271.0
31201,4211783.5
31202,3923474.5
31203,6872516.5
31204,3649871.5
31205,8661302.0
31206,5539665.5
31207,4279231.5
31208,4976485.5
31209,4270210.0
31210,6257414.0
31211,6852790.5
31212,5343752.5
31213,9982007.0
31214,6676647.0
31215,5183617.0
31216,5922101.0
31217,7283975.5
31218,8454186.0
31219,3808042.25
31220,7216801.5
31221,3775749.5
31222,6662094.0
31223,9760450.0
31224,6942621.0
31225,12630094.0
31226,6562931.5
31227,9542682.0
31228,8100731.0
31229,4504394.5
31230,5595160.0
31231,4217636.0
31232,6789373.0
31233,6395116.0
31234,6504875.5
31235,5842070.5
31236,6213137.0
31237,8121647.5
31238,6442293.0
31239,12078368.0
31240,6342923.0
31241,6234522.5
31242,7376066.5
31243,3856496.25
31244,7345930.0
31245,7482704.5
31246,10074411.0
31247,6024380.0
31248,6507078.0
31249,9728631.0
31250,6146276.5
31251,7235146.0
31252,6819340.0
31253,7890974.5
31254,5498495.0
31255,11257611.0
31256,6520328.0
31257,5477528.5
31258,9258121.0
31259,9178998.0
31260,7422420.5
31261,21596224.0
31262,5910653.0
31263,6374936.5
31264,3881757.0
31265,11040775.0
31266,7413683.5
31267,3933065.0
31268,4397168.5
31269,7392785.0
31270,4147890.0
31271,5522669.5
31272,14291313.0
31273,7969833.5
31274,5425555.0
31275,5687570.5
31276,5426450.0
31277,4935917.5
31278,14640131.0
31279,14712717.0
31280,7347415.0
31281,7156155.0
31282,11892018.0
31283,6882591.0
31284,3896686.0
31285,5416223.5
31286,7451734.0
31287,9777667.0
31288,4360374.5
31289,8865836.0
31290,6298119.0
31291,6148879.5
31292,3977977.25
31293,7299225.5
31294,3775663.0
31295,18549268.0
31296,9723956.0
31297,7707769.0
31298,3912164.75
31299,9726664.0
31300,6774090.0
31301,6531518.0
31302,5057332.0
31303,8164421.5
31304,7181211.0
31305,7888604.5
31306,3238226.5
31307,6393518.5
31308,7297770.5
31309,8549275.0
31310,40915500.0
31311,5169542.0
31312,5071299.5
31313,10647459.0
31314,6338835.0
31315,9691608.0
31316,12658214.0
31317,18925224.0
31318,8727269.0
31319,6569425.0
31320,5924796.0
31321,6756276.5
31322,6947018.5
31323,8153613.5
31324,6132862.5
31325,5787355.0
31326,5383943.5
31327,7792336.0
31328,14413625.0
31329,5850132.0
31330,9936494.0
31331,8183317.0
31332,5157044.5
31333,4923444.5
31334,4372108.5
31335,7183916.5
31336,6999729.0
31337,6911163.0
31338,4468838.0
31339,4569834.0
31340,6394451.5
31341,9641054.0
31342,5228833.0
31343,3293776.0
31344,4145303.75
31345,5127825.5
31346,3614791.25
31347,8357620.5
31348,11519589.0
31349,11396180.0
31350,3654552.75
31351,5124843.5
31352,8862709.0
31353,4929059.0
31354,7079349.0
31355,8903007.0
31356,4591716.0
31357,5319904.5
31358,2783401.75
31359,6620381.5
31360,8832805.0
31361,4572240.0
31362,9716577.0
31363,5734278.0
31364,3662476.25
31365,3596017.75
31366,6534533.5
31367,8385004.0
31368,6153332.0
31369,4511415.0
31370,8280664.0
31371,8238616.5
31372,7137636.5
31373,4698812.5
31374,7293617.0
31375,5535599.0
31376,6368374.0
31377,7959663.0
31378,5748613.0
31379,26329704.0
31380,4357223.5
31381,6699838.5
31382,4912573.0
31383,7349258.5
31384,16353662.0
31385,13341616.0
31386,9002697.0
31387,10139201.0
31388,5345888.0
31389,4593161.5
31390,7287019.0
31391,5557911.5
31392,8752315.0
31393,8082488.5
31394,5566048.0
31395,4213696.0
31396,9441460.0
31397,6663403.0
31398,2716185.0
31399,10662538.0
31400,4538610.5
31401,11414714.0
31402,9148586.0
31403,5253254.5
31404,4711489.0
31405,4330884.0
31406,6284163.5
31407,3189165.75
31408,6684853.0
31409,3291841.5
31410,10530279.0
31411,7503635.0
31412,10264747.0
31413,7130819.0
31414,4414063.0
31415,14861011.0
31416,6393274.5
31417,4808742.0
31418,7375258.0
31419,9080854.0
31420,8808158.0
31421,5810576.5
31422,5751579.5
31423,7480713.5
31424,14054030.0
31425,5706369.0
31426,4711147.5
31427,6305174.5
31428,6837678.0
31429,12144992.0
31430,4944878.5
31431,5907125.5
31432,5209282.5
31433,5894520.0
31434,3780527.25
31435,10222818.0
31436,9095901.0
31437,11838721.0
31438,7918792.5
31439,10419674.0
31440,6659210.5
31441,6112875.0
31442,7679396.0
31443,11212845.0
31444,6059788.5
31445,8924718.0
31446,11813795.0
31447,6230516.5
31448,7221490.0
31449,8173505.5
31450,6335136.5
31451,7491937.0
31452,11281341.0
31453,3180919.0
31454,5462802.0
31455,7264364.0
31456,5277156.0
31457,5423832.0
31458,16479599.0
31459,7348382.5
31460,5287377.0
31461,4388199.5
31462,3622635.5
31463,5980788.0
31464,7112827.0
31465,5433171.5
31466,54275200.0
31467,3352611.5
31468,13530330.0
31469,5185669.0
31470,5837871.0
31471,11864423.0
31472,2781939.5
31473,7269583.0
31474,3970329.0
31475,6942932.0
31476,26191460.0
31477,7438194.0
31478,4886192.5
31479,5978028.0
31480,9511972.0
31481,8194203.5
31482,9855933.0
31483,8414933.0
31484,6651854.0
31485,3592422.0
31486,2999838.0
31487,4496754.5
31488,14874964.0
31489,7419519.0
31490,4795991.5
31491,5318296.5
31492,7362109.5
31493,9019093.0
31494,5194340.5
31495,5553519.0
31496,8102075.5
31497,4765613.0
31498,6382291.0
31499,9743895.0
31500,10116368.0
31501,7734756.5
31502,8483836.0
31503,5229187.5
31504,9358788.0
31505,18150568.0
31506,7099233.0
31507,6397281.5
31508,7077061.0
31509,5422389.0
31510,6019820.0
31511,5227916.0
31512,6233185.0
31513,19355664.0
31514,22079792.0
31515,2233974.25
31516,12991978.0
31517,5820559.5
31518,7426499.0
31519,6158363.5
31520,6526126.0
31521,4558712.5
31522,4357128.0
31523,6358949.0
31524,8963255.0
31525,11296888.0
31526,5912919.5
31527,6640913.5
31528,4497102.0
31529,5511736.0
31530,5937239.5
31531,8387451.5
31532,5907221.0
31533,12863685.0
31534,7868468.5
31535,9937555.0
31536,7135703.5
31537,4602856.5
31538,5350096.0
31539,3894449.5
31540,9748803.0
31541,2948183.0
31542,5443928.5
31543,3584123.5
31544,5222110.5
31545,7127243.0
31546,12133970.0
31547,5474990.5
31548,4846892.0
31549,6276317.5
31550,4940438.5
31551,5571539.5
31552,6520869.0
31553,5914526.5
31554,7334764.5
31555,4124829.0
31556,6999188.0
31557,5637204.5
31558,9767974.0
31559,2900134.75
31560,7094224.5
31561,7201449.5
31562,22551080.0
31563,3544675.25
31564,9114970.0
31565,9352828.0
31566,5546426.5
31567,17112100.0
31568,6126496.5
31569,6918265.0
31570,7189831.5
31571,5997334.5
31572,3675780.0
31573,5215247.5
31574,10702188.0
31575,5866390.0
31576,6803678.0
31577,5423573.5
31578,8648022.0
31579,5849027.5
31580,7021786.0
31581,5397943.0
31582,5861916.0
31583,7926030.5
31584,4181359.25
31585,6642845.5
31586,12926698.0
31587,14873602.0
31588,8909581.0
31589,3797807.5
31590,5401362.5
31591,6673374.5
31592,7766125.5
31593,7118167.5
31594,8058367.5
31595,5079765.5
31596,3909252.0
31597,5659160.0
31598,3845753.5
31599,6214754.5
31600,7439194.5
31601,13288081.0
31602,5605767.0
31603,13309438.0
31604,4673981.5
31605,5287377.0
31606,6711381.5
31607,7179978.5
31608,5588184.5
31609,5648968.5
31610,7185033.5
31611,5839842.0
31612,5850489.0
31613,5125962.5
31614,13151092.0
31615,9759854.0
31616,10118607.0
31617,4620757.0
31618,7259246.5
31619,9228098.0
31620,4633744.0
31621,5481683.0
31622,30766812.0
31623,9435483.0
31624,4987175.5
31625,9021536.0
31626,5570015.0
31627,7210906.0
31628,8917929.0
31629,9179594.0
31630,3994499.0
31631,6117844.0
31632,13728154.0
31633,4813789.0
31634,7611805.0
31635,12779510.0
31636,5589869.0
31637,5995213.0
31638,7305019.5
31639,3640857.0
31640,10359550.0
31641,3812268.25
31642,3060647.5
31643,5519268.5
31644,10027481.0
31645,6270311.0
31646,8260968.5
31647,5202788.5
31648,10302407.0
31649,5290151.0
31650,6577211.0
31651,12004826.0
31652,5503946.0
31653,5372357.5
31654,5504434.5
31655,4353161.5
31656,22825696.0
31657,6992583.0
31658,4527314.5
31659,7204561.0
31660,4996673.0
31661,4894625.0
31662,7106271.0
31663,3894371.5
31664,3787011.75
31665,4211048.5
31666,4751159.5
31667,7009535.0
31668,8824023.0
31669,10167805.0
31670,7155459.0
31671,5129557.0
31672,7885347.5
31673,7688622.0
31674,8256668.0
31675,7755201.5
31676,6827571.5
31677,5151406.5
31678,5003783.0
31679,7796491.5
31680,6858590.0
31681,6560735.0
31682,3235143.0
31683,6584384.0
31684,5414947.5
31685,3504407.75
31686,10985278.0
31687,11416587.0
31688,10156950.0
31689,3804191.0
31690,6959379.0
31691,3654152.0
31692,4883877.0
31693,5685282.0
31694,7304733.5
31695,7165107.5
31696,3210827.25
31697,5286192.5
31698,3173743.75
31699,5311606.0
31700,4625214.5
31701,8547758.0
31702,5795650.5
31703,8286462.5
31704,5818384.0
31705,9664768.0
31706,5393250.5
31707,11520424.0
31708,8014735.0
31709,5317541.0
31710,10728880.0
31711,6793602.5
31712,7173859.5
31713,6208635.5
31714,5586000.0
31715,5043961.0
31716,5700907.5
31717,9590342.0
31718,5126231.5
31719,6836269.5
31720,4021503.5
31721,4654227.5
31722,5654288.5
31723,5231491.5
31724,5828369.5
31725,5286863.0
31726,11655334.0
31727,5985250.0
31728,4691483.0
31729,6645862.0
31730,3633091.0
31731,7447002.5
31732,7417177.0
31733,3702437.5
31734,4500942.0
31735,2983433.0
31736,6546815.5
31737,5511236.5
31738,6049049.0
31739,5752408.0
31740,7337892.0
31741,10325660.0
31742,12664638.0
31743,7623210.5
31744,5167634.5
31745,3868700.0
31746,9643904.0
31747,5191072.0
31748,15617696.0
31749,5960335.0
31750,8521363.0
31751,7574418.0
31752,4181801.75
31753,3508012.5
31754,7755216.0
31755,7942382.0
31756,2277725.0
31757,5611372.5
31758,5662760.5
31759,6738369.0
31760,6371745.5
31761,18132368.0
31762,2767246.0
31763,11282159.0
31764,4752609.5
31765,3779326.75
31766,7592643.0
31767,3624045.25
31768,7154230.5
31769,9091235.0
31770,3818399.25
31771,3893339.0
31772,8458565.0
31773,5132674.0
31774,6594973.5
31775,9205508.0
31776,2130035.25
31777,4440578.5
31778,9391440.0
31779,8885754.0
31780,7118439.5
31781,6778355.0
31782,5869585.5
31783,3513922.25
31784,5177515.0
31785,5980542.5
31786,5456366.5
31787,6591961.5
31788,5329893.5
31789,6371745.5
31790,3814868.5
31791,8451881.0
31792,6772126.5
31793,7899415.5
31794,7016183.0
31795,5461156.0
31796,5307686.5
31797,13519960.0
31798,8508516.0
31799,4706778.0
31800,5302111.5
31801,3284961.0
31802,6567026.0
31803,7054023.0
31804,4929454.0
31805,3269278.25
31806,6740020.5
31807,6907651.0
31808,6987703.5
31809,5208934.5
31810,4053802.25
31811,7096139.5
31812,6155128.0
31813,6722681.5
31814,5722134.5
31815,6312237.5
31816,4696761.0
31817,3326248.5
31818,6279179.5
31819,6133675.5
31820,9984426.0
31821,10802556.0
31822,5013178.0
31823,5072634.5
31824,3272494.25
31825,5273267.0
31826,5838266.5
31827,7327800.5
31828,5572730.0
31829,8379288.5
31830,6192025.5
31831,3054355.0
31832,10665650.0
31833,11261026.0
31834,7033139.0
31835,4806518.5
31836,7140325.5
31837,3534390.0
31838,7363731.5
31839,4911889.0
31840,9058366.0
31841,5390103.5
31842,7310336.5
31843,3560993.0
31844,6648188.0
31845,8395318.0
31846,5456366.5
31847,4867964.5
31848,5940621.0
31849,8037445.5
31850,6353269.0
31851,11530008.0
31852,7304733.5
31853,9654524.0
31854,6193726.5
31855,4748505.0
31856,6357330.0
31857,8724265.0
31858,9827607.0
31859,32156744.0
31860,7198359.5
31861,14936715.0
31862,7337192.0
31863,10056268.0
31864,3484824.75
31865,3665719.0
31866,3053720.0
31867,6940264.0
31868,4927827.5
31869,8657957.0
31870,3616042.75
31871,5118298.5
31872,10636457.0
31873,6602053.0
31874,5348448.0
31875,5742448.5
31876,5417535.5
31877,21987168.0
31878,3409186.5
31879,8194602.0
31880,9012919.0
31881,4748423.5
31882,13551560.0
31883,5361655.0
31884,5116756.0
31885,5367799.5
31886,7750794.5
31887,8117659.5
31888,4054664.5
31889,11207072.0
31890,5247311.0
31891,3266227.25
31892,3737598.25
31893,15628692.0
31894,7775663.0
31895,3843711.25
31896,3702727.0
31897,3408360.75
31898,4162421.0
31899,4323926.0
31900,5364120.0
31901,7178985.5
31902,7199932.0
31903,5513644.5
31904,4181100.0
31905,6811871.5
31906,4539827.0
31907,3851214.75
31908,3915307.5
31909,6746245.5
31910,4239582.0
31911,3801173.75
31912,6712335.5
31913,6401669.5
31914,6106192.0
31915,7314723.0
31916,4211048.5
31917,5864605.5
31918,4792964.5
31919,6580712.0
31920,4062444.25
31921,5242684.5
31922,5828831.0
31923,8208047.0
31924,12629516.0
31925,6058962.0
31926,8451760.0
31927,9882532.0
31928,7267496.5
31929,14796214.0
31930,7963383.5
31931,5726267.0
31932,7803216.0
31933,6754112.0
31934,6027080.5
31935,5270798.5
31936,4004461.75
31937,6403281.5
31938,5088483.5
31939,4962646.5
31940,7486594.5
31941,26586568.0
31942,5601994.0
31943,7704675.0
31944,4528934.0
31945,5652266.5
31946,10149862.0
31947,8013879.0
31948,6812293.5
31949,9522518.0
31950,10605908.0
31951,5074880.0
31952,5534501.0
31953,3889416.5
31954,9475159.0
31955,5114175.5
31956,7957386.0
31957,4367008.0
31958,4145865.0
31959,11994207.0
31960,6993697.0
31961,7692509.0
31962,4594147.0
31963,6537818.5
31964,5213203.5
31965,5842070.5
31966,14568126.0
31967,12868863.0
31968,6827597.5
31969,24462628.0
31970,5619068.0
31971,4230680.0
31972,5387082.0
31973,5170133.5
31974,7461519.0
31975,4139488.5
31976,4222348.5
31977,8305102.0
31978,5418982.5
31979,4913355.5
31980,5109778.0
31981,5856685.5
31982,10032818.0
31983,10061794.0
31984,7048589.5
31985,5167260.0
31986,4372108.5
31987,6150592.0
31988,6200990.0
31989,13042056.0
31990,3408250.25
31991,8910244.0
31992,5039494.5
31993,7749974.0
31994,7298522.5
31995,7009802.5
31996,11122191.0
31997,5087377.0
31998,3817489.0
31999,5498600.0
32000,6699640.5
32001,42466260.0
32002,14910726.0
32003,8617757.0
32004,7287533.0
32005,5127131.0
32006,14808496.0
32007,9653290.0
32008,6132067.0
32009,3792465.5
32010,7108677.0
32011,5078651.5
32012,2086594.75
32013,5911526.5
32014,5389851.5
32015,6860879.5
32016,6577022.5
32017,9982521.0
32018,7075826.0
32019,5466179.0
32020,5727758.0
32021,7692685.5
32022,5159632.5
32023,4183696.5
32024,6138245.5
32025,5796551.5
32026,4716614.0
32027,7335562.0
