id,price_doc
30834,4130726.0
30835,6140734.0
30836,6657172.0
30837,5912113.0
30838,4311034.0
30839,5684620.5
30840,11019841.0
30841,10922099.0
30842,6862849.5
30843,4634036.0
30844,7467292.0
30845,8245636.0
30846,4284299.0
30847,5289828.5
30848,8491210.0
30849,4567781.5
30850,4126753.0
30851,4966330.0
30852,7346497.5
30853,3860175.75
30854,5492154.0
30855,7200447.0
30856,7975232.0
30857,2299621.0
30858,4238462.0
30859,5906905.5
30860,5382562.5
30861,8487615.0
30862,6624903.5
30863,5490452.0
30864,6414650.0
30865,10172325.0
30866,6659197.5
30867,5704257.5
30868,7711570.0
30869,5424835.5
30870,5982248.0
30871,8239237.0
30872,4876295.5
30873,3875653.75
30874,3587912.75
30875,6465102.5
30876,4876807.5
30877,9152355.0
30878,5841374.0
30879,11056032.0
30880,6578929.5
30881,2185961.0
30882,8688313.0
30883,3021625.0
30884,5841374.0
30885,4799601.5
30886,7523469.0
30887,5589272.0
30888,4542113.5
30889,5047151.5
30890,6674011.0
30891,3888804.5
30892,3888804.5
30893,4380489.0
30894,5074609.0
30895,4359713.5
30896,5698782.0
30897,7062019.5
30898,6978912.5
30899,6768937.0
30900,3183274.0
30901,6457264.5
30902,2200038.25
30903,6651511.5
30904,8154204.5
30905,5878991.5
30906,6387174.0
30907,10643439.0
30908,4172524.0
30909,13067953.0
30910,7314653.5
30911,3987895.0
30912,6139422.5
30913,17266320.0
30914,5589096.0
30915,7880145.5
30916,5940337.5
30917,8152960.5
30918,6211881.0
30919,4680958.0
30920,4858443.0
30921,4650336.5
30922,5649803.5
30923,3342835.5
30924,5638591.5
30925,17757928.0
30926,6475957.0
30927,7749272.0
30928,4094337.75
30929,5638591.5
30930,8848934.0
30931,11005243.0
30932,4580912.5
30933,5071565.5
30934,11141980.0
30935,6978912.5
30936,6715229.5
30937,8906234.0
30938,4281550.0
30939,9423181.0
30940,6810540.0
30941,6813749.0
30942,3508631.5
30943,6800129.5
30944,5299877.0
30945,3670704.0
30946,11838563.0
30947,6107316.0
30948,7524316.0
30949,6593980.0
30950,6202764.5
30951,14246271.0
30952,7825729.5
30953,10048791.0
30954,4832713.0
30955,6130892.0
30956,6081411.5
30957,5596632.5
30958,39736312.0
30959,7514283.5
30960,7706438.5
30961,7593411.0
30962,11310492.0
30963,3779406.0
30964,3860146.25
30965,6948324.0
30966,9666759.0
30967,12983283.0
30968,3316008.5
30969,3529411.75
30970,6043023.5
30971,11203482.0
30972,3529411.75
30973,5322635.0
30974,5198369.5
30975,7172245.0
30976,5366044.0
30977,6843758.0
30978,7244501.5
30979,3169805.25
30980,6767652.5
30981,6125783.5
30982,7401991.5
30983,4002083.25
30984,5904303.5
30985,3877202.5
30986,10513261.0
30987,9224121.0
30988,5684019.0
30989,7558716.0
30990,12875958.0
30991,7282683.5
30992,2809762.5
30993,7774973.5
30994,4771661.5
30995,6912356.0
30996,5904303.5
30997,7518290.5
30998,5870923.5
30999,6980936.0
31000,8322402.0
31001,6631382.5
31002,9038053.0
31003,9198645.0
31004,4448963.0
31005,3063594.0
31006,9129533.0
31007,4998298.0
31008,5480590.5
31009,6340963.0
31010,6730334.5
31011,4408148.0
31012,6196627.5
31013,7424728.5
31014,10783164.0
31015,7476784.0
31016,4408148.0
31017,10373312.0
31018,5579808.0
31019,4373389.0
31020,7440528.5
31021,12877776.0
31022,21600840.0
31023,10473951.0
31024,4816884.5
31025,6351700.0
31026,5991023.5
31027,4546568.5
31028,3823646.5
31029,9020607.0
31030,6356063.0
31031,9298311.0
31032,8535442.0
31033,7492416.0
31034,6293171.5
31035,9862176.0
31036,7377255.5
31037,27355748.0
31038,4391532.0
31039,9287056.0
31040,5736504.5
31041,4391532.0
31042,4204030.5
31043,5920396.0
31044,8201450.5
31045,6751575.0
31046,14003912.0
31047,6959465.0
31048,6365022.0
31049,6384884.5
31050,7741649.0
31051,6718426.0
31052,4002083.25
31053,15827009.0
31054,6524645.0
31055,5827085.5
31056,12555061.0
31057,5834954.5
31058,7501302.5
31059,3120031.25
31060,7259662.0
31061,6838976.0
31062,6524670.0
31063,3382594.75
31064,5231052.5
31065,9518505.0
31066,4414724.0
31067,6809345.0
31068,4209816.0
31069,4738937.0
31070,5053412.5
31071,3172385.0
31072,7979690.5
31073,2209510.75
31074,6839171.5
31075,6816505.0
31076,7282635.0
31077,5904303.5
31078,4264618.0
31079,5901646.5
31080,6606424.0
31081,2796047.0
31082,10278520.0
31083,5308339.5
31084,10070280.0
31085,12829405.0
31086,4075918.0
31087,5082920.5
31088,7050236.5
31089,5712581.5
31090,33547152.0
31091,3380675.75
31092,7259662.0
31093,6214209.5
31094,6683214.5
31095,4902150.5
31096,23126276.0
31097,12300183.0
31098,10282442.0
31099,13873350.0
31100,4434108.0
31101,4550307.5
31102,5884028.5
31103,11136265.0
31104,5141639.5
31105,8048007.0
31106,4494581.0
31107,8580436.0
31108,6773147.0
31109,5246050.5
31110,10070280.0
31111,9836665.0
31112,6057621.5
31113,3657380.25
31114,4538056.5
31115,5809878.5
31116,6375283.0
31117,6794522.5
31118,4002083.25
31119,2945257.5
31120,5438786.0
31121,5701016.5
31122,6665290.5
31123,5117293.0
31124,5897230.0
31125,11168704.0
31126,19953368.0
31127,5867861.5
31128,6005164.0
31129,5897320.0
31130,13550863.0
31131,7376390.5
31132,8110765.0
31133,10471514.0
31134,6666651.0
31135,9839817.0
31136,7065333.5
31137,4246675.5
31138,5978626.5
31139,3782481.75
31140,7410305.0
31141,6200913.0
31142,10070280.0
31143,4940608.0
31144,3681147.25
31145,5470465.5
31146,4445620.5
31147,13336476.0
31148,6200807.0
31149,2212137.75
31150,8649399.0
31151,3849184.25
31152,8596949.0
31153,5884494.0
31154,17446508.0
31155,6002392.5
31156,6469167.0
31157,4512822.0
31158,9425140.0
31159,6545292.5
31160,5263274.0
31161,3565438.0
31162,4660072.5
31163,5353980.0
31164,6139170.5
31165,6172374.5
31166,5953966.5
31167,6488828.0
31168,11390986.0
31169,7512292.0
31170,6449559.5
31171,11341687.0
31172,5743013.0
31173,10559563.0
31174,9483186.0
31175,15241080.0
31176,5095787.0
31177,8758394.0
31178,4430063.0
31179,4723771.5
31180,4250841.0
31181,7747616.5
31182,6861841.5
31183,8489161.0
31184,5537378.5
31185,4488592.5
31186,8880832.0
31187,3639169.75
31188,5172481.5
31189,5250650.0
31190,6749785.0
31191,13338562.0
31192,4076155.25
31193,6218264.5
31194,8413946.0
31195,8668185.0
31196,4873999.0
31197,14078981.0
31198,6417520.0
31199,6780159.0
31200,10312650.0
31201,3662546.0
31202,4060829.0
31203,6407973.0
31204,3718981.25
31205,8723358.0
31206,5697396.5
31207,4233121.5
31208,4602422.0
31209,4336004.0
31210,6129529.5
31211,6461392.0
31212,5760516.5
31213,8242789.5
31214,7204925.5
31215,5095787.0
31216,5949471.0
31217,7491658.5
31218,8727935.0
31219,3782745.25
31220,7069297.0
31221,3411521.75
31222,5976597.0
31223,10343262.0
31224,6496977.0
31225,10324517.0
31226,6304831.5
31227,10331688.0
31228,10175973.0
31229,4379031.5
31230,5937749.0
31231,4429991.0
31232,7255156.0
31233,6780159.0
31234,6684789.0
31235,5859697.0
31236,6210726.0
31237,11071458.0
31238,6780159.0
31239,12443203.0
31240,6876522.0
31241,6780159.0
31242,7340439.5
31243,3857099.25
31244,7491658.5
31245,7420891.5
31246,8117179.5
31247,5464401.5
31248,6597125.0
31249,10449049.0
31250,5800610.5
31251,7362292.0
31252,6407973.0
31253,7119817.5
31254,6677271.0
31255,11617071.0
31256,6937028.5
31257,5935207.0
31258,9747985.0
31259,9868047.0
31260,8232576.5
31261,20160480.0
31262,5949471.0
31263,6260679.0
31264,3725420.5
31265,9482119.0
31266,6492690.5
31267,3768526.0
31268,4413435.5
31269,8016516.0
31270,4488592.5
31271,5407893.0
31272,13633641.0
31273,7537473.5
31274,5274620.0
31275,5884241.5
31276,6345899.5
31277,5391162.5
31278,16734486.0
31279,15567078.0
31280,6131675.5
31281,7362292.0
31282,12906004.0
31283,6407973.0
31284,3627921.75
31285,5585925.5
31286,7448501.0
31287,10786188.0
31288,4422486.0
31289,8304832.5
31290,6218264.5
31291,7332211.5
31292,4157803.0
31293,7491658.5
31294,3775274.25
31295,18727836.0
31296,10081792.0
31297,5772813.5
31298,3795208.0
31299,10449049.0
31300,7189036.0
31301,6527371.0
31302,5876766.0
31303,8161603.5
31304,7270075.0
31305,9163989.0
31306,3064318.5
31307,6241852.0
31308,7924519.0
31309,8378729.0
31310,49468964.0
31311,5470298.5
31312,5458162.0
31313,10963446.0
31314,6611327.5
31315,10521084.0
31316,11787506.0
31317,14759853.0
31318,9170214.0
31319,7025516.5
31320,6447228.5
31321,6810754.0
31322,7738947.5
31323,7892186.5
31324,5839931.5
31325,5520363.0
31326,5212597.0
31327,8652608.0
31328,12937700.0
31329,5904332.0
31330,9375905.0
31331,8544792.0
31332,5101194.0
31333,5161315.5
31334,4378230.0
31335,7371137.0
31336,7507586.5
31337,7206842.5
31338,4084903.25
31339,4705876.0
31340,6089443.5
31341,10192212.0
31342,4824484.0
31343,3216316.0
31344,3872760.75
31345,5127209.5
31346,3755918.0
31347,7431380.5
31348,11110487.0
31349,10717836.0
31350,3631660.25
31351,4918184.0
31352,8875590.0
31353,4867765.0
31354,7673122.0
31355,8995899.0
31356,4476588.5
31357,5169744.0
31358,2783040.75
31359,6668857.5
31360,9509232.0
31361,4684325.0
31362,10459697.0
31363,5738343.0
31364,3221580.75
31365,3383862.75
31366,6092139.0
31367,8767913.0
31368,6714044.5
31369,4588253.5
31370,7807578.0
31371,7689025.5
31372,7138473.5
31373,5732075.0
31374,6718791.0
31375,5619480.5
31376,6506004.5
31377,8618653.0
31378,6254305.5
31379,29140712.0
31380,4836023.0
31381,6705553.0
31382,5143792.5
31383,7299030.5
31384,18022444.0
31385,13690866.0
31386,9254378.0
31387,11497287.0
31388,5264478.5
31389,4522278.5
31390,6967241.5
31391,5806516.0
31392,7506663.0
31393,8236212.5
31394,5623018.5
31395,4100777.75
31396,7841478.0
31397,6832750.0
31398,2801927.5
31399,11096510.0
31400,4174701.0
31401,11086249.0
31402,10065883.0
31403,5127263.0
31404,4769318.5
31405,4111095.5
31406,6074230.0
31407,3167962.0
31408,6599749.0
31409,3536413.0
31410,10024976.0
31411,7809655.5
31412,10400890.0
31413,7768658.5
31414,4859175.0
31415,15587014.0
31416,6301099.0
31417,4739443.0
31418,6827435.0
31419,9767508.0
31420,9189526.0
31421,7506276.0
31422,5849965.0
31423,7355947.5
31424,11931141.0
31425,5089497.5
31426,4803109.0
31427,5587545.5
31428,7932761.0
31429,13773581.0
31430,5026405.5
31431,5792578.5
31432,4923853.0
31433,5675693.5
31434,3771218.75
31435,10487225.0
31436,9688170.0
31437,12364209.0
31438,8401013.0
31439,12379948.0
31440,6183209.5
31441,6260022.0
31442,7781650.0
31443,8651495.0
31444,6585803.5
31445,9402947.0
31446,10204895.0
31447,5665494.0
31448,8191172.0
31449,8802515.0
31450,6427650.5
31451,7547939.5
31452,11016143.0
31453,3161219.75
31454,4831459.5
31455,7183430.0
31456,5284005.0
31457,5686919.5
31458,16873200.0
31459,7456063.0
31460,5284005.0
31461,4434941.0
31462,3703037.75
31463,5952297.5
31464,7877583.5
31465,4785123.0
31466,52626904.0
31467,3203016.0
31468,12372607.0
31469,5281803.0
31470,5291443.0
31471,13469665.0
31472,2818251.0
31473,6189593.0
31474,3858725.5
31475,6837287.0
31476,16416854.0
31477,6814425.0
31478,4833533.0
31479,6764593.5
31480,9738396.0
31481,7734985.0
31482,9846501.0
31483,9702798.0
31484,6512193.5
31485,3490978.5
31486,2871830.5
31487,4039038.0
31488,15449175.0
31489,9136588.0
31490,4827056.5
31491,5335096.0
31492,7527804.0
31493,10554268.0
31494,5815605.0
31495,5256883.0
31496,8835796.0
31497,5126608.0
31498,6245514.0
31499,11166063.0
31500,10622873.0
31501,8096900.0
31502,8641649.0
31503,5657945.5
31504,11414279.0
31505,18527452.0
31506,6180851.0
31507,6583467.5
31508,6832926.0
31509,5764764.5
31510,6141243.5
31511,5385386.5
31512,6178311.0
31513,18950508.0
31514,25207260.0
31515,2375360.75
31516,14515704.0
31517,5844673.0
31518,7330505.5
31519,6020543.0
31520,7324014.0
31521,5057443.0
31522,4427018.0
31523,6671217.5
31524,9169024.0
31525,9309047.0
31526,5999067.5
31527,7381914.5
31528,4680842.0
31529,5203532.5
31530,6534758.0
31531,8420921.0
31532,5949471.0
31533,15102871.0
31534,7810817.5
31535,10085889.0
31536,7176521.0
31537,4375525.0
31538,5586208.0
31539,3795208.0
31540,10331688.0
31541,2853865.5
31542,5366351.0
31543,3412725.75
31544,5306755.5
31545,6859512.0
31546,12876744.0
31547,6065420.0
31548,5383769.0
31549,5812932.0
31550,5069109.5
31551,4959287.5
31552,7547493.5
31553,6348248.0
31554,6846049.5
31555,4190353.0
31556,7326424.0
31557,6014586.5
31558,10786188.0
31559,2853865.5
31560,7152532.0
31561,7155820.5
31562,32633560.0
31563,3726607.5
31564,8288762.5
31565,10331688.0
31566,6162617.0
31567,17215680.0
31568,6989989.5
31569,7295627.5
31570,7114001.0
31571,5767536.0
31572,3592449.5
31573,4916364.5
31574,9697137.0
31575,5949471.0
31576,8054311.0
31577,5380900.0
31578,7101115.5
31579,5859697.0
31580,6624594.0
31581,5206690.0
31582,5993235.0
31583,8035192.0
31584,4203313.0
31585,7204925.5
31586,13977014.0
31587,14999552.0
31588,8091519.5
31589,3737527.0
31590,6413971.0
31591,5967234.0
31592,8017258.0
31593,7173380.5
31594,8899543.0
31595,5825369.0
31596,3787221.25
31597,5701881.0
31598,3629299.0
31599,7316488.5
31600,6621170.5
31601,14533212.0
31602,5621919.5
31603,17091416.0
31604,4062250.5
31605,5306755.5
31606,6813404.5
31607,6779874.5
31608,5621919.5
31609,5985238.5
31610,6739101.5
31611,5874188.5
31612,6517810.0
31613,5172481.5
31614,13823533.0
31615,10093086.0
31616,10304254.0
31617,4421271.5
31618,7013039.0
31619,9471708.0
31620,4375525.0
31621,6033608.0
31622,34787844.0
31623,9644475.0
31624,5123377.5
31625,9541481.0
31626,5447647.0
31627,6897290.0
31628,9831469.0
31629,9756616.0
31630,4080764.25
31631,6179590.0
31632,12935676.0
31633,4996311.0
31634,7408178.0
31635,12124069.0
31636,5527633.0
31637,5904332.0
31638,7025992.5
31639,3471765.0
31640,10157222.0
31641,4006841.5
31642,3100744.5
31643,6673215.5
31644,8676332.0
31645,6122600.5
31646,8129001.5
31647,4477711.5
31648,11655445.0
31649,5199738.0
31650,6560221.5
31651,11132124.0
31652,6304308.5
31653,5299629.5
31654,6299128.0
31655,4306974.0
31656,20988388.0
31657,7251925.5
31658,4428694.0
31659,7229793.5
31660,4818855.5
31661,5129748.0
31662,7268293.5
31663,4006841.5
31664,3944506.75
31665,4517963.5
31666,4890491.0
31667,7165524.5
31668,9775989.0
31669,9939754.0
31670,7230069.5
31671,5922282.0
31672,6923611.5
31673,6758023.0
31674,8821583.0
31675,7760150.5
31676,6754131.5
31677,4512202.5
31678,5093819.5
31679,8217532.0
31680,6214132.5
31681,6860618.0
31682,3250445.0
31683,7025516.5
31684,5314651.0
31685,3386616.5
31686,11420028.0
31687,9461885.0
31688,10266588.0
31689,3786979.25
31690,6608440.5
31691,3515661.75
31692,5720759.5
31693,6005238.0
31694,7738947.5
31695,7268293.5
31696,3176157.0
31697,5314651.0
31698,3176157.0
31699,5368004.0
31700,4827111.5
31701,8809015.0
31702,5668607.0
31703,7461725.5
31704,5898636.0
31705,10611027.0
31706,5689404.0
31707,12463964.0
31708,8638575.0
31709,5351473.5
31710,9979761.0
31711,7709305.5
31712,8658172.0
31713,5886430.5
31714,5801678.5
31715,5011252.0
31716,5466106.0
31717,9065158.0
31718,5049833.0
31719,7173887.0
31720,4735097.0
31721,4774825.0
31722,6673215.5
31723,5789496.5
31724,6457443.5
31725,5346770.5
31726,10607122.0
31727,5518389.5
31728,4972809.0
31729,6079283.5
31730,3661728.75
31731,7370919.5
31732,7741700.5
31733,4033999.0
31734,4415414.5
31735,3091375.75
31736,6788156.0
31737,5877506.0
31738,5867861.5
31739,5738381.0
31740,7409591.0
31741,10796335.0
31742,13018893.0
31743,7865902.5
31744,5117293.0
31745,3880935.25
31746,9371721.0
31747,5139487.5
31748,14151241.0
31749,5897320.0
31750,8631362.0
31751,8630744.0
31752,4448963.0
31753,3693705.25
31754,6867884.0
31755,11486109.0
31756,2282476.0
31757,5587689.0
31758,6040102.0
31759,6542889.5
31760,6707990.0
31761,14639741.0
31762,2804603.75
31763,12363336.0
31764,4332842.0
31765,3889290.25
31766,7265376.0
31767,3694716.25
31768,7387224.5
31769,9860672.0
31770,3638441.0
31771,3782481.75
31772,7952462.5
31773,5391928.5
31774,6646686.0
31775,7527136.5
31776,2209510.75
31777,4553403.0
31778,8812662.0
31779,8202076.5
31780,7259662.0
31781,6763071.5
31782,6184914.0
31783,3532284.0
31784,5387123.0
31785,6020279.0
31786,5266236.0
31787,6840802.5
31788,5330031.0
31789,6707990.0
31790,3782481.75
31791,8322910.0
31792,7163946.0
31793,7426300.5
31794,6900382.0
31795,4936520.0
31796,5122761.5
31797,13749800.0
31798,7355786.5
31799,5036083.0
31800,5280619.5
31801,3212496.5
31802,7034292.5
31803,7236381.5
31804,4884734.0
31805,3212496.5
31806,6521230.0
31807,7716845.0
31808,7609714.5
31809,5548410.5
31810,4027199.0
31811,6759086.5
31812,6219717.5
31813,6619118.5
31814,6397544.0
31815,6707990.0
31816,4649653.5
31817,3172385.0
31818,6514299.0
31819,6038449.0
31820,10913561.0
31821,10128763.0
31822,5386213.5
31823,5041417.0
31824,3047206.5
31825,5256031.0
31826,5886385.5
31827,6469938.0
31828,5503342.5
31829,8557171.0
31830,6547508.5
31831,3083276.0
31832,10865168.0
31833,9236638.0
31834,6691422.5
31835,4826140.5
31836,7930348.0
31837,3549627.75
31838,7245690.0
31839,4925210.5
31840,9159760.0
31841,5337315.0
31842,6047785.5
31843,3386616.5
31844,6652367.5
31845,8261977.0
31846,5265930.0
31847,5140355.0
31848,5835271.5
31849,7934516.0
31850,6611327.5
31851,12509835.0
31852,7738947.5
31853,10077735.0
31854,6611327.5
31855,4792887.0
31856,6474289.5
31857,7634247.0
31858,11081937.0
31859,34570224.0
31860,7060268.5
31861,14462478.0
31862,7278032.0
31863,8770614.0
31864,3268648.5
31865,4347274.5
31866,3097062.0
31867,6994470.5
31868,4530817.5
31869,10010130.0
31870,3627347.5
31871,5052463.5
31872,10248608.0
31873,6339379.0
31874,5330976.5
31875,5693046.0
31876,5330976.5
31877,23326204.0
31878,3291173.0
31879,8142300.0
31880,8845179.0
31881,4873241.5
31882,11232110.0
31883,5330976.5
31884,5097678.0
31885,5245000.0
31886,8466814.0
31887,8092538.5
31888,4347619.0
31889,12448995.0
31890,5308339.5
31891,3079071.0
31892,3782481.75
31893,14477989.0
31894,7354208.0
31895,3763716.75
31896,3744159.0
31897,3358839.25
31898,4171155.25
31899,4218879.0
31900,5645279.5
31901,7268293.5
31902,7060854.5
31903,4214572.0
31904,4517963.5
31905,6667846.5
31906,4429387.0
31907,3852952.25
31908,3881812.5
31909,6931314.5
31910,4302831.5
31911,3841146.0
31912,6860618.0
31913,6824616.0
31914,6035478.5
31915,7527230.0
31916,4517963.5
31917,5738824.5
31918,4794459.5
31919,6654588.5
31920,4080955.0
31921,4967561.5
31922,5572963.5
31923,13239911.0
31924,8912011.0
31925,6243900.0
31926,8637043.0
31927,7420255.0
31928,7255972.5
31929,13134623.0
31930,8237642.5
31931,5809053.0
31932,7133022.5
31933,5750795.5
31934,5740762.0
31935,4914189.5
31936,4599122.5
31937,6299248.0
31938,5136714.0
31939,5545712.5
31940,7527230.0
31941,26597424.0
31942,5553900.5
31943,7559905.5
31944,4306998.5
31945,5558913.0
31946,9571337.0
31947,8537648.0
31948,6690108.0
31949,8111600.0
31950,10697698.0
31951,5325453.0
31952,5731162.0
31953,3814199.25
31954,10243546.0
31955,4848667.0
31956,8066310.0
31957,4257242.5
31958,4800068.5
31959,13232439.0
31960,6911341.0
31961,8251504.0
31962,4938026.5
31963,6397727.0
31964,4984322.5
31965,6290855.5
31966,14975825.0
31967,10428701.0
31968,7922154.0
31969,25192456.0
31970,6283756.0
31971,4378484.5
31972,5838038.0
31973,5041417.0
31974,7371348.0
31975,4141763.0
31976,4512598.5
31977,9311018.0
31978,5345118.5
31979,5402382.5
31980,5157822.0
31981,6640236.0
31982,7670861.5
31983,10013433.0
31984,7820037.5
31985,5087726.5
31986,4378484.5
31987,6054976.5
31988,7401504.5
31989,13300683.0
31990,3627347.5
31991,8365866.0
31992,4992895.5
31993,7842248.0
31994,7232055.5
31995,6662240.5
31996,10031785.0
31997,4932520.0
31998,3799369.0
31999,5066031.0
32000,6578929.5
32001,56741872.0
32002,18458704.0
32003,8807612.0
32004,7196293.5
32005,5089473.5
32006,14401039.0
32007,9920946.0
32008,6087220.0
32009,3766740.25
32010,6712834.5
32011,5420238.5
32012,2078919.75
32013,5799211.5
32014,5913765.5
32015,7792061.0
32016,6605220.5
32017,9506440.0
32018,6928651.5
32019,5024785.5
32020,5844405.0
32021,7353808.5
32022,5715104.5
32023,4188043.75
32024,6042925.5
32025,5326341.5
32026,4970585.0
32027,7846430.0
